#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
NCAM1	CDH1	984374	978794	ENSP00000318472	ENSP00000261769	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.543	0.543
CDH1	zinc	978794	-100023994	ENSP00000261769	23994	0.000	0.000	0.000	0.000	0.000	0.844	0.000	0.392	0.902
ENSG00000235396	DLL3	997242	976029	ENSP00000410674	ENSP00000205143	0.000	0.000	0.000	0.766	0.000	0.000	0.800	0.610	0.827
PSEN1	IDE	985250	979701	ENSP00000326366	ENSP00000265986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.410	0.409
PSEN2	CTNNB1	989326	987513	ENSP00000355747	ENSP00000344456	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.291	0.712
PHF1	GFAP	995167	977970	ENSP00000391901	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
ETS2	TP53	988832	979979	ENSP00000353344	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.290	0.712
BDNF	atorvastatin	997640	-100002250	ENSP00000414303	2250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.800
PSEN2	CASP8	989326	988504	ENSP00000355747	ENSP00000351273	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.177	0.666
GRB2	EFNB1	986756	976027	ENSP00000339007	ENSP00000204961	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.270	0.922
CTNND1	TSPO	993960	985548	ENSP00000382004	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
PRNP	GRB2	992007	986756	ENSP00000368748	ENSP00000339007	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.841	0.935
MME	APOE	988880	977866	ENSP00000353679	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.461	0.461
PSEN1	tacrine	985250	-100001935	ENSP00000326366	1935	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.823	0.823
CASP1	CASP4	997177	994795	ENSP00000410076	ENSP00000388566	0.000	0.000	0.000	0.931	0.557	0.621	0.000	0.670	0.828
NOTCH2NL	NCSTN	989132	981521	ENSP00000354929	ENSP00000294785	0.000	0.000	0.000	0.000	0.000	0.387	0.000	0.128	0.429
CREB1	BCL2	994706	985632	ENSP00000387699	ENSP00000329623	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.866	0.985
JAG1	PSENEN	978094	976538	ENSP00000254958	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.220	0.916
PSEN2	NOTCH1	989326	980463	ENSP00000355747	ENSP00000277541	0.000	0.000	0.000	0.000	0.000	0.620	0.800	0.688	0.973
PKP4	CDH1	992901	978794	ENSP00000374409	ENSP00000261769	0.000	0.000	0.000	0.000	0.000	0.619	0.000	0.264	0.700
ENSG00000206312	FBXW7	992682	980694	ENSP00000372751	ENSP00000281708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.865	0.865
CASP9	PSEN1	985709	985250	ENSP00000330237	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.105	0.637
APBB1	APLP2	982149	979203	ENSP00000299402	ENSP00000263574	0.000	0.000	0.000	0.000	0.000	0.974	0.000	0.917	0.997
NCSTN	FBXW11	981521	979540	ENSP00000294785	ENSP00000265094	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ATF6	PSEN1	989569	985250	ENSP00000356919	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.331	0.857
CASP1	CASP8	997177	988504	ENSP00000410076	ENSP00000351273	0.000	0.000	0.000	0.648	0.120	0.621	0.000	0.787	0.741
BDNF	TSPO	997640	985548	ENSP00000414303	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.670	0.669
APH1A	DNER	989829	987618	ENSP00000358105	ENSP00000345229	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
PSEN1	SORL1	985250	978549	ENSP00000326366	ENSP00000260197	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.464	0.463
PLXDC2	NCSTN	991566	981521	ENSP00000366460	ENSP00000294785	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.000	0.619
GSK3B	genistein	985091	-105280961	ENSP00000324806	5280961	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.085	0.717
CDH2	ADAM10	979959	978579	ENSP00000269141	ENSP00000260408	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.499	0.946
PICALM	CASP3	987192	983604	ENSP00000342095	ENSP00000311032	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.000	0.621
PSEN1	CD44	985250	980495	ENSP00000326366	ENSP00000278385	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.859	0.859
UBA52	BCL2	994748	985632	ENSP00000388107	ENSP00000329623	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.434	0.434
NOTCH3	DLL3	979180	976029	ENSP00000263388	ENSP00000205143	0.000	0.000	0.000	0.771	0.000	0.000	0.800	0.612	0.826
SDC3	PSENEN	987515	976538	ENSP00000344468	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.187	0.913
PSEN1	NOTCH1	985250	980463	ENSP00000326366	ENSP00000277541	0.000	0.000	0.000	0.000	0.000	0.846	0.900	0.962	0.999
NBPF12	TP53	995074	979979	ENSP00000391116	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.506	0.506
BDNF	IL1B	997640	979165	ENSP00000414303	ENSP00000263341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.894	0.894
NGF	GFAP	989928	977970	ENSP00000358525	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.946	0.946
APH1B	PSENEN	978827	976538	ENSP00000261879	ENSP00000222266	0.000	0.000	0.000	0.000	0.069	0.000	0.900	0.155	0.910
APBB1	APBA1	982149	979599	ENSP00000299402	ENSP00000265381	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.577	0.577
ADAM10	DLL4	978579	977698	ENSP00000260408	ENSP00000249749	0.000	0.000	0.000	0.464	0.000	0.000	0.900	0.376	0.917
NGF	CASP8	989928	988504	ENSP00000358525	ENSP00000351273	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.514
ZNF274	TP53	997156	979979	ENSP00000409872	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ATF4	GSK3B	986495	985091	ENSP00000336790	ENSP00000324806	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.186	0.826
CASP9	CASP7	985709	982057	ENSP00000330237	ENSP00000298700	0.000	0.000	0.000	0.807	0.000	0.620	0.900	0.947	0.966
CASP3	FBXW11	983604	979540	ENSP00000311032	ENSP00000265094	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.000	0.619
BDNF	EIF2AK3	997640	983124	ENSP00000414303	ENSP00000307235	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.431	0.430
CASP9	BCL2L1	985709	982553	ENSP00000330237	ENSP00000302564	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.955	0.981
DNER	NCSTN	987618	981521	ENSP00000345229	ENSP00000294785	0.000	0.000	0.000	0.000	0.000	0.620	0.900	0.000	0.959
CASP6	SORT1	979557	978217	ENSP00000265164	ENSP00000256637	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ATF4	HERPUD1	986495	982277	ENSP00000336790	ENSP00000300302	0.000	0.000	0.000	0.000	0.145	0.000	0.900	0.368	0.938
CTNNB1	zinc	987513	-100023994	ENSP00000344456	23994	0.000	0.000	0.000	0.000	0.000	0.844	0.000	0.274	0.883
APH1A	APLP2	989829	979203	ENSP00000358105	ENSP00000263574	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.426	0.425
ATF4	EIF2AK3	986495	983124	ENSP00000336790	ENSP00000307235	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.954	0.995
EFNB1	genistein	976027	-105280961	ENSP00000204961	5280961	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.800
PSEN1	TRAF6	985250	984202	ENSP00000326366	ENSP00000316840	0.000	0.000	0.000	0.000	0.000	0.621	0.900	0.153	0.963
HES5	DLL1	991830	989318	ENSP00000367714	ENSP00000355718	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.962	0.962
BACE1	zinc	984380	-100023994	ENSP00000318585	23994	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.224	0.920
ENSG00000112511	GFAP	991016	977970	ENSP00000363640	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
UBA52	MYOD1	994748	977711	ENSP00000388107	ENSP00000250003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.533	0.532
NOTCH1	APLP1	980463	976501	ENSP00000277541	ENSP00000221891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.502	0.502
PSEN1	BCHE	985250	979379	ENSP00000326366	ENSP00000264381	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.426	0.425
PRNP	APP	992007	980902	ENSP00000368748	ENSP00000284981	0.000	0.000	0.000	0.000	0.089	0.621	0.000	0.500	0.803
CTNNB1	PRKACA	987513	983418	ENSP00000344456	ENSP00000309591	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.065	0.800
NUMB	RBPJ	987872	987614	ENSP00000347169	ENSP00000345206	0.000	0.000	0.000	0.000	0.132	0.000	0.000	0.515	0.551
NBPF12	PSENEN	995074	976538	ENSP00000391116	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.462	0.462
APP	UCHL1	980902	980871	ENSP00000284981	ENSP00000284440	0.000	0.000	0.000	0.000	0.094	0.606	0.000	0.266	0.701
CASP3	atorvastatin	983604	-100002250	ENSP00000311032	2250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.832	0.832
DLL1	PSENEN	989318	976538	ENSP00000355718	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.514	0.948
TCF7L2	CTNNB1	989897	987513	ENSP00000358404	ENSP00000344456	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.798	0.999
ENSG00000235396	FBXW7	997242	980694	ENSP00000410674	ENSP00000281708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.865	0.865
CREB1	TP53	994706	979979	ENSP00000387699	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.895	0.957
ENSG00000206312	RBPJ	992682	987614	ENSP00000372751	ENSP00000345206	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.654	0.653
UBA52	UCHL1	994748	980871	ENSP00000388107	ENSP00000284440	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.379	0.933
CREB1	ATF4	994706	986495	ENSP00000387699	ENSP00000336790	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.563	0.563
RYR1	PRKACA	988714	983418	ENSP00000352608	ENSP00000309591	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.091	0.632
JUP	ADAM10	983610	978579	ENSP00000311113	ENSP00000260408	0.000	0.000	0.000	0.000	0.071	0.000	0.900	0.180	0.913
NBPF15	PSENEN	989854	976538	ENSP00000358188	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
NUMB	TSPO	987872	985548	ENSP00000347169	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
APLP2	ADAM10	979203	978579	ENSP00000263574	ENSP00000260408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
NCAM1	MRAP	984374	983053	ENSP00000318472	ENSP00000306697	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.426	0.425
ENSG00000235320	NGF	997771	989928	ENSP00000415477	ENSP00000358525	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.426	0.425
PRKACB	PRKACA	990206	983418	ENSP00000359719	ENSP00000309591	0.000	0.000	0.525	0.971	0.000	0.000	0.900	0.573	0.902
TRAF6	zinc	984202	-100023994	ENSP00000316840	23994	0.000	0.000	0.000	0.000	0.000	0.900	0.150	0.326	0.939
PSEN1	EFNB1	985250	976027	ENSP00000326366	ENSP00000204961	0.000	0.000	0.000	0.000	0.000	0.357	0.000	0.193	0.446
APBA1	APLP1	979599	976501	ENSP00000265381	ENSP00000221891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
PRNP	APOE	992007	977866	ENSP00000368748	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.603	0.000	0.429	0.758
TSPO	LDLR	985548	977858	ENSP00000328973	ENSP00000252444	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.634	0.633
NOTCH1	APBA1	980463	979599	ENSP00000277541	ENSP00000265381	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.244	0.694
JUP	DSG2	983610	978745	ENSP00000311113	ENSP00000261590	0.000	0.000	0.000	0.000	0.000	0.974	0.000	0.947	0.998
ENSG00000232339	FBXW7	994866	980694	ENSP00000389207	ENSP00000281708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.865	0.865
NCSTN	flurbiprofen	981521	-100003394	ENSP00000294785	3394	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.403	0.403
ENSG00000235396	APH1A	997242	989829	ENSP00000410674	ENSP00000358105	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.229	0.835
GSK3B	PRKACA	985091	983418	ENSP00000324806	ENSP00000309591	0.000	0.000	0.231	0.713	0.000	0.620	0.800	0.193	0.926
TSPO	CD44	985548	980495	ENSP00000328973	ENSP00000278385	0.000	0.000	0.000	0.000	0.067	0.000	0.000	0.784	0.784
UBA52	RPL10	994748	987129	ENSP00000388107	ENSP00000341730	0.000	0.000	0.000	0.000	0.608	0.350	0.000	0.178	0.762
ERBB4	NOTCH1	987217	980463	ENSP00000342235	ENSP00000277541	0.000	0.000	0.000	0.419	0.000	0.235	0.000	0.928	0.645
CDK5R1	SYP	984376	979137	ENSP00000318486	ENSP00000263233	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.422	0.422
PSEN1	FKBP8	985250	976549	ENSP00000326366	ENSP00000222308	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.835	0.835
CTNNB1	PRKX	987513	979046	ENSP00000344456	ENSP00000262848	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.000	0.800
APP	HTRA2	980902	978340	ENSP00000284981	ENSP00000258080	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.134	0.649
NGF	PSENEN	989928	976538	ENSP00000358525	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.224	0.917
PLD1	PSENEN	987283	976538	ENSP00000342793	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.507
ZNF274	PSENEN	997156	976538	ENSP00000409872	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
MME	copper	988880	-100023978	ENSP00000353679	23978	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.809	0.809
CASP3	GFAP	983604	977970	ENSP00000311032	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.647	0.647
CREB1	GRIK1	994706	994100	ENSP00000387699	ENSP00000382791	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
APH1A	APBB1	989829	982149	ENSP00000358105	ENSP00000299402	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
MAPT	CDK5	986994	981933	ENSP00000340820	ENSP00000297518	0.000	0.000	0.000	0.000	0.000	0.937	0.000	0.957	0.997
MAPT	GFAP	986994	977970	ENSP00000340820	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
CASP3	CD44	983604	980495	ENSP00000311032	ENSP00000278385	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
CASP1	PSEN1	997177	985250	ENSP00000410076	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.241	0.692
PICALM	APOE	987192	977866	ENSP00000342095	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
NCSTN	APP	981521	980902	ENSP00000294785	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.571	0.826
IL1B	LDLR	979165	977858	ENSP00000263341	ENSP00000252444	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.866	0.866
CASP3	copper	983604	-100023978	ENSP00000311032	23978	0.000	0.000	0.000	0.000	0.000	0.000	0.150	0.342	0.424
CHAT	NGFR	986533	975903	ENSP00000337103	ENSP00000172229	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.673	0.673
ENSG00000232339	HES5	994866	991830	ENSP00000389207	ENSP00000367714	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.515	0.515
ENSG00000206312	EFNB2	992682	977464	ENSP00000372751	ENSP00000245323	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.565
CREB1	PRKX	994706	979046	ENSP00000387699	ENSP00000262848	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.144	0.817
CASP1	UBA52	997177	994748	ENSP00000410076	ENSP00000388107	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
RBPJ	NOTCH1	987614	980463	ENSP00000345206	ENSP00000277541	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.975	0.999
TSPO	DAG1	985548	983783	ENSP00000328973	ENSP00000312435	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.467	0.467
NUMB	APBB1	987872	982149	ENSP00000347169	ENSP00000299402	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
CASP3	TP53	983604	979979	ENSP00000311032	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.789	0.788
HM13	PSEN1	993807	985250	ENSP00000381237	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.425	0.424
GFAP	APOE	977970	977866	ENSP00000253408	ENSP00000252486	0.000	0.000	0.000	0.000	0.068	0.000	0.000	0.515	0.518
BACE1	LDLR	984380	977858	ENSP00000318585	ENSP00000252444	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
NOTCH2NL	RBPJ	989132	987614	ENSP00000354929	ENSP00000345206	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.962	0.962
CASP1	MAPT	997177	986994	ENSP00000410076	ENSP00000340820	0.000	0.000	0.000	0.000	0.000	0.619	0.000	0.158	0.657
GRB2	genistein	986756	-105280961	ENSP00000339007	5280961	0.000	0.000	0.000	0.000	0.000	0.000	0.150	0.317	0.402
NBPF8	PSEN1	989891	985250	ENSP00000358372	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.461	0.461
GSK3B	CDH1	985091	978794	ENSP00000324806	ENSP00000261769	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.464	0.783
APH1B	ADAM10	978827	978579	ENSP00000261879	ENSP00000260408	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
NOTCH2NL	PSEN1	989132	985250	ENSP00000354929	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.567	0.567
SDC3	NCSTN	987515	981521	ENSP00000344468	ENSP00000294785	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.112	0.905
UBA52	DLL4	994748	977698	ENSP00000388107	ENSP00000249749	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.133	0.907
APP	NOTCH1	980902	980463	ENSP00000284981	ENSP00000277541	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.543	0.814
TP53	CDH1	979979	978794	ENSP00000269305	ENSP00000261769	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.737	0.737
PSEN1	NCAM1	985250	984374	ENSP00000326366	ENSP00000318472	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.818	0.818
NGF	TP53	989928	979979	ENSP00000358525	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
BDNF	GFAP	997640	977970	ENSP00000414303	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.752	0.752
PRKCZ	CASP9	991853	985709	ENSP00000367830	ENSP00000330237	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.089	0.631
PSEN1	DOCK3	985250	979711	ENSP00000326366	ENSP00000266037	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.261	0.700
CTNNB1	PSEN1	987513	985250	ENSP00000344456	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.874	0.999
TMED10	ICAM5	982632	976511	ENSP00000303145	ENSP00000221980	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.653	0.653
FLNA	TSPO	990005	985548	ENSP00000358866	ENSP00000328973	0.000	0.000	0.000	0.000	0.072	0.000	0.000	0.614	0.617
APP	ATP6V0A4	980902	978005	ENSP00000284981	ENSP00000253856	0.000	0.000	0.000	0.000	0.000	0.998	0.000	0.000	0.998
ADAM17	NOTCH3	983461	979180	ENSP00000309968	ENSP00000263388	0.000	0.000	0.000	0.450	0.000	0.000	0.800	0.247	0.821
JAG1	DLL4	978094	977698	ENSP00000254958	ENSP00000249749	0.000	0.000	0.000	0.897	0.000	0.387	0.900	0.788	0.939
CREB1	DDIT3	994706	986972	ENSP00000387699	ENSP00000340671	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
UBA52	EIF2AK3	994748	983124	ENSP00000388107	ENSP00000307235	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.514
PRNP	copper	992007	-100023978	ENSP00000368748	23978	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.886	0.965
PSEN1	APBA1	985250	979599	ENSP00000326366	ENSP00000265381	0.000	0.000	0.000	0.000	0.000	0.846	0.000	0.425	0.905
NOTCH1	zinc	980463	-100023994	ENSP00000277541	23994	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.420	0.940
MME	APLP2	988880	979203	ENSP00000353679	ENSP00000263574	0.000	0.000	0.000	0.000	0.000	0.357	0.000	0.578	0.710
GRB2	EIF2AK3	986756	983124	ENSP00000339007	ENSP00000307235	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.437	0.436
PSEN2	CIB1	989326	986179	ENSP00000355747	ENSP00000333873	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.330	0.728
PRKCZ	NUMB	991853	987872	ENSP00000367830	ENSP00000347169	0.000	0.000	0.000	0.000	0.000	0.620	0.900	0.446	0.976
ATF4	APOE	986495	977866	ENSP00000336790	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.819	0.819
MME	APP	988880	980902	ENSP00000353679	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.115	0.000	0.623	0.644
NUMB	NOTCH3	987872	979180	ENSP00000347169	ENSP00000263388	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.590	0.912
PSEN1	NOTCH2	985250	978219	ENSP00000326366	ENSP00000256646	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.567	0.824
CREB1	zinc	994706	-100023994	ENSP00000387699	23994	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.258	0.770
GRB2	ADAM10	986756	978579	ENSP00000339007	ENSP00000260408	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.164	0.660
TMED10	NCSTN	982632	981521	ENSP00000303145	ENSP00000294785	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.429	0.768
GSK3B	CDK5	985091	981933	ENSP00000324806	ENSP00000297518	0.000	0.000	0.000	0.866	0.000	0.621	0.000	0.542	0.646
BDNF	CTNNB1	997640	987513	ENSP00000414303	ENSP00000344456	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.260	0.921
NOTCH1	NOTCH2	980463	978219	ENSP00000277541	ENSP00000256646	0.000	0.000	0.000	0.946	0.000	0.000	0.900	0.840	0.904
TP53	NOTCH2	979979	978219	ENSP00000269305	ENSP00000256646	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.235	0.918
ERN1	ATF4	996208	986495	ENSP00000401445	ENSP00000336790	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.788	0.788
NGF	genistein	989928	-105280961	ENSP00000358525	5280961	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.831	0.831
HM13	APH1A	993807	989829	ENSP00000381237	ENSP00000358105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.562	0.562
PSEN2	CASP7	989326	982057	ENSP00000355747	ENSP00000298700	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.148	0.654
NPR1	TSPO	989728	985548	ENSP00000357669	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.507
PRKCZ	YWHAQ	991853	977159	ENSP00000367830	ENSP00000238081	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.120	0.643
UBA52	GRIK1	994748	994100	ENSP00000388107	ENSP00000382791	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.411	0.411
CHAT	tacrine	986533	-100001935	ENSP00000337103	1935	0.000	0.000	0.000	0.000	0.000	0.750	0.000	0.400	0.845
UBA52	CTSB	994748	987186	ENSP00000388107	ENSP00000342070	0.000	0.000	0.000	0.000	0.071	0.000	0.000	0.465	0.469
CTSB	ADAM10	987186	978579	ENSP00000342070	ENSP00000260408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.425	0.424
CASP3	KCNIP3	983604	981574	ENSP00000311032	ENSP00000295225	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.000	0.621
CASP7	TP53	982057	979979	ENSP00000298700	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.506	0.506
HM13	NOTCH1	993807	980463	ENSP00000381237	ENSP00000277541	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.424	0.424
MTCH1	N-2a	990832	-146174174	ENSP00000362718	46174174	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.442	0.442
CD44	NOTCH1	980495	980463	ENSP00000278385	ENSP00000277541	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.614	0.613
MME	TSPO	988880	985548	ENSP00000353679	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
APH1B	zinc	978827	-100023994	ENSP00000261879	23994	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
UBA52	JAG1	994748	978094	ENSP00000388107	ENSP00000254958	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.283	0.923
CTNNA1	PIK3R1	982815	980292	ENSP00000304669	ENSP00000274335	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.081	0.901
ENSG00000232339	PSEN1	994866	985250	ENSP00000389207	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
PSEN1	FBXW11	985250	979540	ENSP00000326366	ENSP00000265094	0.000	0.000	0.000	0.000	0.000	0.078	0.900	0.000	0.901
HES5	MESP2	991830	987237	ENSP00000367714	ENSP00000342392	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.529	0.529
NPR1	NCSTN	989728	981521	ENSP00000357669	ENSP00000294785	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.000	0.619
CTNND1	NUMB	993960	987872	ENSP00000382004	ENSP00000347169	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.814	0.814
